hexid,url,name,author,platform,arch,language,difficulty,has_unique_flag,flag,no_flag_reason,verifier_recovered,verifier_safety,verifier_interface,verifier_self_test_pass,obfuscation_classes,antidebug_methods,packers,controlflow_methods,antidisasm_methods,crypto_methods,encryption_methods,label_confidence
5ab77f5d33c5d40ad448c711,https://crackmes.one/crackme/5ab77f5d33c5d40ad448c711,first_keygencrack_me_by_gsuzfrek by gsuzcrack,crackmes.de,Windows,x86,C/C++,1.0,False,,keygen_algorithmic,full,safe,name+serial,True,,,,,,,,high
5ab77f5c33c5d40ad448c62e,https://crackmes.one/crackme/5ab77f5c33c5d40ad448c62e,crackme3_by_sx0r by sx0r,crackmes.de,Unix/linux etc.,x86,Assembler,2.0,False,,keygen_algorithmic,full,safe,name+serial,True,,,,,,,,high
5ab77f6333c5d40ad448ca2f,https://crackmes.one/crackme/5ab77f6333c5d40ad448ca2f,smple_crack_me_v0.3 by simple_re,crackmes.de,Windows,x86,C/C++,3.0,False,,keygen_algorithmic,partial,quarantined_unsupported,name+serial,False,Anti-debugging; Import / API obfuscation; String / data encryption,Debugger/tool window detection; IsDebuggerPresent; NtQueryInformationProcess; OutputDebugString; Timing (rdtsc/GetTickCount),,,,,,high
5ab77f6133c5d40ad448c945,https://crackmes.one/crackme/5ab77f6133c5d40ad448c945,keymakeme_3 by brangelito,crackmes.de,Windows,x86,C/C++,2.0,True,8AB691C349AD753912BC9E1F9F1587BA,n_a,partial,safe,name+serial,False,Crypto / hash algorithm,,,,,MD5,,high
5ab77f5733c5d40ad448c31c,https://crackmes.one/crackme/5ab77f5733c5d40ad448c31c,crackme25 by attilhaz,crackmes.de,Unspecified/other,x86,Unspecified/other,2.0,False,,patch_or_enable_me,,,,,,,,,,,,high
5ab77f6533c5d40ad448cb87,https://crackmes.one/crackme/5ab77f6533c5d40ad448cb87,tropes_safe_cracker_1 by trope,crackmes.de,Windows,x86,Assembler,1.0,True,435513,n_a,,,,,,,,,,,,high
680bfeca8f555589f3530f80,https://crackmes.one/crackme/680bfeca8f555589f3530f80,Crackme medium,ionchad,Windows,x86-64,C/C++,1.8333333333333333,False,,keygen_algorithmic,full,safe,name+serial,False,Anti-debugging,,,,,,,high
5ab77f6433c5d40ad448cb11,https://crackmes.one/crackme/5ab77f6433c5d40ad448cb11,keygenme_i_v1.0 by luxor,crackmes.de,Windows,x86,C/C++,2.5,False,,keygen_algorithmic,full,safe,name+serial,True,,,,,,,,high
5ab77f5b33c5d40ad448c58a,https://crackmes.one/crackme/5ab77f5b33c5d40ad448c58a,button_race by rooj,crackmes.de,Unspecified/other,x86,Unspecified/other,1.0,False,,keygen_algorithmic,,,,,,,,,,,,medium
61020c9c33c5d42814fb35b5,https://crackmes.one/crackme/61020c9c33c5d42814fb35b5,MemesCTF,Colby5Covington,Windows,x86-64,C/C++,1.9,True,memes_ctf{h3ll0_to_anarhist47},n_a,,,,,,,,,,,,high
5ab77f5d33c5d40ad448c6a0,https://crackmes.one/crackme/5ab77f5d33c5d40ad448c6a0,crueme by cruehead,crackmes.de,Windows,x86,Unspecified/other,5.0,False,,multiple_valid_answers,,,,,,,,,,,,high
5ab77f5c33c5d40ad448c66c,https://crackmes.one/crackme/5ab77f5c33c5d40ad448c66c,crack_breaks_crackme2unpacked by crack_break,crackmes.de,Windows,x86,Assembler,2.0,False,,keygen_algorithmic,partial,safe,name+serial,True,,,,,,,,high
6861d4ccaadb6eeafb398e17,https://crackmes.one/crackme/6861d4ccaadb6eeafb398e17,InDuLgEo_CrackME_V2,InDuLgEo,Windows,x86-64,Assembler,3.5,False,,keygen_algorithmic,partial,safe,name+serial,True,Anti-debugging; Anti-tamper / integrity; Crypto / hash algorithm; Packer,IsDebuggerPresent,UPX,,,Blowfish; SHA-256,,high
5ab77f5a33c5d40ad448c526,https://crackmes.one/crackme/5ab77f5a33c5d40ad448c526,tdc_crackme_9 by tdcnl,crackmes.de,Windows,x86,Assembler,2.0,False,,keygen_algorithmic,full,quarantined_unsupported,name+serial,False,Anti-debugging,Debugger/tool window detection; OutputDebugString,,,,,,high
5ab77f5c33c5d40ad448c5f2,https://crackmes.one/crackme/5ab77f5c33c5d40ad448c5f2,crackme_2_de_esn_min by sotanez,crackmes.de,Unspecified/other,x86,Unspecified/other,1.0,False,,keygen_algorithmic,partial,safe,name+serial,False,Self-modifying / runtime decrypt,,,,,,,high
5ab77f5e33c5d40ad448c727,https://crackmes.one/crackme/5ab77f5e33c5d40ad448c727,delphi_for_php_crackme by warleyalex,crackmes.de,Windows,x86,Borland Delphi,2.0,True,"Username: SETELAGOAS, Password: GALO",n_a,,,,,,,,,,,,high
5ab77f5533c5d40ad448c25b,https://crackmes.one/crackme/5ab77f5533c5d40ad448c25b,crackme_delphi_1.0_by_defc0n1 by defc0n1,crackmes.de,Windows,x86,Borland Delphi,1.0,True,burninhell,n_a,,,,,,,,,,,,high
6927c8d12d267f28f69b8131,https://crackmes.one/crackme/6927c8d12d267f28f69b8131,Evolving SBox,0xJam3z,Unix/linux etc.,x86-64,C/C++,5.0,True,,n_a,,,,,,,,,,,,medium
694f817e0c16072f40f5a4a0,https://crackmes.one/crackme/694f817e0c16072f40f5a4a0,First Crackme,BadEngineer,Windows,x86-64,C/C++,1.5714285714285714,False,,keygen_algorithmic,full,safe,name+serial,False,Anti-debugging,IsDebuggerPresent,,,,,,high
5ab77f5933c5d40ad448c433,https://crackmes.one/crackme/5ab77f5933c5d40ad448c433,tryme1 by micke24,crackmes.de,Unspecified/other,x86,Unspecified/other,1.0,False,,keygen_algorithmic,full,safe,name+serial,True,Packer,,UPX,,,,,high
5ab77f5d33c5d40ad448c696,https://crackmes.one/crackme/5ab77f5d33c5d40ad448c696,kv_soft_crackme_v0.1 by alcohol1231,crackmes.de,Windows,x86,Unspecified/other,1.0,True,4309i5gm309mi5g09i353m04gm0im54m5i93093m9i0,n_a,,,,,Packer,,UPX,,,,,high
5ab77f5f33c5d40ad448c7af,https://crackmes.one/crackme/5ab77f5f33c5d40ad448c7af,diablo2oo2039s_crackme_2 by diablo2oo2,crackmes.de,Unspecified/other,x86,Unspecified/other,5.0,False,,keygen_algorithmic,full,safe,name+serial,True,Packer,,UPX; Yoda,,,,,high
66295a2aa562ef06c3b52e66,https://crackmes.one/crackme/66295a2aa562ef06c3b52e66,Obfuscation of C (7 kb crackme),DosX,Windows,x86,C/C++,2.7142857142857144,True,FLAG{a(#3_},n_a,,,,,Anti-debugging; Custom / generic obfuscation; Packer,IsDebuggerPresent,UPX,,,,,high
5ab77f6433c5d40ad448cb0a,https://crackmes.one/crackme/5ab77f6433c5d40ad448cb0a,keygen_me__1 by byteptr,crackmes.de,Unspecified/other,x86,Unspecified/other,4.0,False,,keygen_algorithmic,full,safe,name+serial,True,,,,,,,,high
5ab77f5d33c5d40ad448c6ee,https://crackmes.one/crackme/5ab77f5d33c5d40ad448c6ee,crackme_4 by noodlespa,crackmes.de,Unspecified/other,x86,Unspecified/other,6.0,,,model_refused,,,,,,,,,,,,low
5e66aea233c5d4439bb2dde8,https://crackmes.one/crackme/5e66aea233c5d4439bb2dde8,Keyg3n_M1#1,Shad3,Multiplatform,x86-64,C/C++,1.0,False,,any_input_matches_pattern,full,safe,name+serial,True,,,,,,,,high
5ab77f5833c5d40ad448c3f1,https://crackmes.one/crackme/5ab77f5833c5d40ad448c3f1,.net_crackme_15 by kurapica,crackmes.de,Windows,x86,.NET,3.0,False,,keygen_algorithmic,partial,safe,name+serial,True,Packer,,SmartAssembly,,,,,high
5ab77f6033c5d40ad448c8c2,https://crackmes.one/crackme/5ab77f6033c5d40ad448c8c2,little_fish by vik3790,crackmes.de,Windows,x86,C/C++,2.0,False,,keygen_algorithmic,full,safe,name+serial,True,,,,,,,,high
5ab77f5733c5d40ad448c373,https://crackmes.one/crackme/5ab77f5733c5d40ad448c373,newhitmans_keygenme6 by newhitman,crackmes.de,Windows,x86,Borland Delphi,3.0,False,,keygen_algorithmic,partial,safe,name+serial,False,,,,,,,,high
5ab77f5733c5d40ad448c325,https://crackmes.one/crackme/5ab77f5733c5d40ad448c325,simple_xor_encryption_2 by lilcw,crackmes.de,Windows,x86,Assembler,4.0,True,beer r0xs,n_a,,,,,,,,,,,,high
5f38acbf33c5d42a7c667d18,https://crackmes.one/crackme/5f38acbf33c5d42a7c667d18,HackMe,0xD,Windows,x86,C/C++,3.0,False,,patch_or_enable_me,,,,,,,,,,,,high
5ab77f5633c5d40ad448c285,https://crackmes.one/crackme/5ab77f5633c5d40ad448c285,hypercrackme2 by thehyper,crackmes.de,Unspecified/other,x86,Unspecified/other,1.0,False,,multiple_valid_answers,,,,,Packer; Self-modifying / runtime decrypt; String / data encryption,,UPX,,,,XOR,high
5ab77f6633c5d40ad448cc1d,https://crackmes.one/crackme/5ab77f6633c5d40ad448cc1d,crackme_2___easy by fuzzycat,crackmes.de,Unspecified/other,x86,Unspecified/other,1.0,True,,n_a,,,,,Packer,,Petite,,,,,medium
5ab77f6633c5d40ad448cc00,https://crackmes.one/crackme/5ab77f6633c5d40ad448cc00,frostykids_math_crackme_1 by frostykid,crackmes.de,Windows,x86,Borland Delphi,2.0,False,,keygen_algorithmic,partial,safe,name+serial,True,Packer,,UPX,,,,,high
66da31d01070323296554ada,https://crackmes.one/crackme/66da31d01070323296554ada,Threaded Deception | Level 1,Squery,Windows,x86-64,C/C++,2.75,True,,n_a,,,,,Anti-debugging; String / data encryption,,,,,,XOR,medium
5ab77f5733c5d40ad448c338,https://crackmes.one/crackme/5ab77f5733c5d40ad448c338,practice_crackmes by n0va,crackmes.de,Unspecified/other,x86,Unspecified/other,6.0,False,,multiple_valid_answers,,,,,,,,,,,,high
5ab77f5f33c5d40ad448c7b0,https://crackmes.one/crackme/5ab77f5f33c5d40ad448c7b0,diablo2oo2s_crackme_10 by diablo2oo2,crackmes.de,Windows,x86,Assembler,4.0,False,,keygen_algorithmic,partial,safe,name+serial,False,,,,,,,,high
5ab77f5e33c5d40ad448c715,https://crackmes.one/crackme/5ab77f5e33c5d40ad448c715,gpu_crackme by sghctoma,crackmes.de,Windows,x86,C/C++,4.0,False,,keygen_algorithmic,partial,safe,name+serial,False,,,,,,,,high
668afa9d90c4c2830c8205de,https://crackmes.one/crackme/668afa9d90c4c2830c8205de,My first crackme :p,beproud,Windows,x86-64,Unspecified/other,2.4,False,,keygen_algorithmic,,,,,,,,,,,,high
5ab77f5833c5d40ad448c39f,https://crackmes.one/crackme/5ab77f5833c5d40ad448c39f,newcoma039s_crackme_2 by newcoma,crackmes.de,Unspecified/other,x86,(Visual) Basic,3.0,False,,keygen_algorithmic,full,safe,name+serial,True,Packer,,ASPack,,,,,high
68692679aadb6eeafb398fdf,https://crackmes.one/crackme/68692679aadb6eeafb398fdf,branchless branching,toasterbirb,Unix/linux etc.,x86-64,Assembler,3.0,False,,keygen_algorithmic,full,safe,name+serial,False,Control-flow obfuscation,,,Indirect / computed jumps & calls,,,,high
5ab77f5433c5d40ad448c17a,https://crackmes.one/crackme/5ab77f5433c5d40ad448c17a,the_powerpuff_girls by cyberbob,crackmes.de,Unspecified/other,x86,Unspecified/other,5.0,False,,keygen_algorithmic,,,,,Crypto / hash algorithm,,,,,SHA-1,,high
61364bef33c5d4649c52b91c,https://crackmes.one/crackme/61364bef33c5d4649c52b91c,D2,Colby5Covington,Windows,x86-64,C/C++,4.0,False,,keygen_algorithmic,,,,,Self-modifying / runtime decrypt,,,,,,,medium
5ab77f5733c5d40ad448c37d,https://crackmes.one/crackme/5ab77f5733c5d40ad448c37d,crackme_3_interval by klizma,crackmes.de,Windows,x86,C/C++,1.0,False,,keygen_algorithmic,full,safe,name+serial,False,Packer,,FSG,,,,,high
5ab77f6133c5d40ad448c8e2,https://crackmes.one/crackme/5ab77f6133c5d40ad448c8e2,small by hmx0101,crackmes.de,Windows 2000/XP only,x86,Borland Delphi,2.0,False,,keygen_algorithmic,,,,,,,,,,,,medium
5ab77f5c33c5d40ad448c658,https://crackmes.one/crackme/5ab77f5c33c5d40ad448c658,bugged_crack_me by genaytyk,crackmes.de,Windows,x86,Unspecified/other,1.0,False,,patch_or_enable_me,,,,,Anti-tamper / integrity; Self-modifying / runtime decrypt; String / data encryption,,,,,,XOR,high
5d78168833c5d46f00e2c428,https://crackmes.one/crackme/5d78168833c5d46f00e2c428,alien_bin,totothetoro,Unix/linux etc.,x86-64,C/C++,1.6666666666666667,True,bd23cf3f56baa86bc,n_a,,,,,,,,,,,,high
65acadf3eef082e477ff5ede,https://crackmes.one/crackme/65acadf3eef082e477ff5ede,ObfuscationFiesta,mstik13,Windows,x86-64,C/C++,4.333333333333333,False,,keygen_algorithmic,partial,safe,name+serial,True,Anti-debugging; Control-flow obfuscation,NtQueryInformationProcess; Timing (rdtsc/GetTickCount),,,,,,high
6a1b1a448fab7bbca27302fc,https://crackmes.one/crackme/6a1b1a448fab7bbca27302fc,CrackMe Hard 4,liboxin,Windows,x86-64,Rust,2.5,True,RUSTCM{4lG3brAic_VM_0bfusc4t3d_2026!},n_a,,,,,Code virtualization / VM; Crypto / hash algorithm,,,,,Other / custom hash,,high
643aba2133c5d439389128bf,https://crackmes.one/crackme/643aba2133c5d439389128bf,The Crack Me,AssMonke,Windows,x86,C/C++,2.125,False,,keygen_algorithmic,,,,,,,,,,,,high
5ab77f6133c5d40ad448c958,https://crackmes.one/crackme/5ab77f6133c5d40ad448c958,crackme_1_by_blood_diamond by blood_diamond,crackmes.de,Windows,x86,C/C++,1.0,True,"DEC EAX, EAX",n_a,,,,,,,,,,,,high
632aac6033c5d4425e2cd4af,https://crackmes.one/crackme/632aac6033c5d4425e2cd4af,Crackme1-c++.exe,Myfly,Windows,x86-64,C/C++,2.3333333333333335,True,dword,n_a,,,,,,,,,,,,high
60871f0733c5d458ce0ec6e3,https://crackmes.one/crackme/60871f0733c5d458ce0ec6e3,BruteForceMe,TrojanPoem,Windows,x86,C/C++,2.0,False,,multiple_valid_answers,,,,,,,,,,,,high
5ab77f5533c5d40ad448c250,https://crackmes.one/crackme/5ab77f5533c5d40ad448c250,keygenme_1 by dcoder,crackmes.de,Windows,x86,C/C++,4.0,False,,keygen_algorithmic,partial,safe,name+serial,False,Packer,,UPX,,,,,high
6516c8018b6aa566ae723220,https://crackmes.one/crackme/6516c8018b6aa566ae723220,crackme1,0x6f6D6172h,Windows,x86-64,Assembler,1.5,True,,n_a,,,,,,,,,,,,medium
5ab77f5c33c5d40ad448c628,https://crackmes.one/crackme/5ab77f5c33c5d40ad448c628,crackme_1 by aaerox,crackmes.de,Unspecified/other,x86,Unspecified/other,1.0,False,,patch_or_enable_me,,,,,Anti-debugging; Anti-tamper / integrity; Packer,IsDebuggerPresent,Yoda,,,,,high
5ab77f5e33c5d40ad448c744,https://crackmes.one/crackme/5ab77f5e33c5d40ad448c744,keygen_1 by tvk6843,crackmes.de,Unix/linux etc.,x86,C/C++,1.0,False,,keygen_algorithmic,full,safe,name+serial,True,,,,,,,,high
5ab77f5f33c5d40ad448c7c3,https://crackmes.one/crackme/5ab77f5f33c5d40ad448c7c3,serialme5 by x4uth,crackmes.de,Windows,x86,C/C++,3.0,False,,keygen_algorithmic,failed,,,,Anti-debugging; Control-flow obfuscation; Self-modifying / runtime decrypt,Exception-based (SEH/VEH/INT2D); INT3 / 0xCC breakpoint scan,,State machine / dispatcher,,,,high
5ab77f6133c5d40ad448c91c,https://crackmes.one/crackme/5ab77f6133c5d40ad448c91c,enableme_2_the_revenge by costy,crackmes.de,Windows,x86,(Visual) Basic,2.0,False,,patch_or_enable_me,,,,,Anti-debugging,OutputDebugString,,,,,,high
6403ac2a33c5d447bc76179f,https://crackmes.one/crackme/6403ac2a33c5d447bc76179f,Keygen,RainerZimmerman,Unix/linux etc.,x86-64,C/C++,2.6666666666666665,False,,keygen_algorithmic,full,safe,name+serial,False,,,,,,,,high
5ab77f5d33c5d40ad448c689,https://crackmes.one/crackme/5ab77f5d33c5d40ad448c689,wtf by warrantyvoider,crackmes.de,Windows 2000/XP only,x86,C/C++,3.0,False,,keygen_algorithmic,partial,safe,name+serial,True,Anti-debugging; Import / API obfuscation; Self-modifying / runtime decrypt; String / data encryption,IsDebuggerPresent,,,,,,high
5ab77f5533c5d40ad448c21a,https://crackmes.one/crackme/5ab77f5533c5d40ad448c21a,crackme_nop_vm by opcode0x90,crackmes.de,Windows,x86,Assembler,1.0,False,,multiple_valid_answers,full,safe,name+serial,False,Anti-disassembly; Code virtualization / VM,,,,,,,high
5aef37c733c5d41ac64b492e,https://crackmes.one/crackme/5aef37c733c5d41ac64b492e,Sh4ll1,destructeur,Unix/linux etc.,x86-64,C/C++,1.25,True,540,n_a,full,safe,name+serial,True,,,,,,,,high
5ab77f6133c5d40ad448c914,https://crackmes.one/crackme/5ab77f6133c5d40ad448c914,da_keygenme_2 by draww,crackmes.de,Windows,x86,.NET,3.0,False,,keygen_algorithmic,partial,safe,name+serial,False,,,,,,,,high
6807f6ab8f555589f3530e64,https://crackmes.one/crackme/6807f6ab8f555589f3530e64,WeeperVM -- Level 2,Ben_Lolo,Unix/linux etc.,x86-64,C/C++,5.6,True,,n_a,,,,,Anti-debugging; Anti-tamper / integrity; Code virtualization / VM; Control-flow obfuscation; Crypto / hash algorithm; String / data encryption,Anti-attach / thread suspension,,Control-flow flattening (CFF); Indirect / computed jumps & calls,,,XOR,high
5ab77f5d33c5d40ad448c6cf,https://crackmes.one/crackme/5ab77f5d33c5d40ad448c6cf,evolution_2 by geeko,crackmes.de,Windows,x86,Borland Delphi,1.0,True,RunTimeError,n_a,,,,,,,,,,,,high
5fb3924d33c5d424269a1879,https://crackmes.one/crackme/5fb3924d33c5d424269a1879,goCrackMe,0x0luk3,Windows,x86-64,Unspecified/other,2.0,True,,n_a,,,,,Packer; Self-modifying / runtime decrypt,,,,,,,medium
605deebe33c5d418e8c3ff51,https://crackmes.one/crackme/605deebe33c5d418e8c3ff51,crack me idiot 2,LastByteCheatZ,Windows,x86,.NET,2.75,False,,keygen_algorithmic,full,safe,name+serial,True,Anti-debugging; Custom / generic obfuscation,,,,,,,high
5ab77f5b33c5d40ad448c571,https://crackmes.one/crackme/5ab77f5b33c5d40ad448c571,crackme4rd by aenox,crackmes.de,Windows,x86,C/C++,2.0,False,,keygen_algorithmic,full,safe,name+serial,True,,,,,,,,high
5ab77f6433c5d40ad448cb14,https://crackmes.one/crackme/5ab77f6433c5d40ad448cb14,light_keygenme by tomkol,crackmes.de,Windows,x86,Assembler,2.0,False,,keygen_algorithmic,full,safe,name+serial,False,Crypto / hash algorithm; String / data encryption,,,,,CRC32; RC4; TEA / XTEA,RC4; TEA / XTEA; XOR,high
5ab77f5e33c5d40ad448c77c,https://crackmes.one/crackme/5ab77f5e33c5d40ad448c77c,navm_2_not_another_virtual_machine by winfan,crackmes.de,Windows,x86,Borland Delphi,4.0,False,,keygen_algorithmic,partial,safe,name+serial,True,Code virtualization / VM,,,,,,,high
5ab77f5a33c5d40ad448c4e2,https://crackmes.one/crackme/5ab77f5a33c5d40ad448c4e2,crackkeygen_me_by_demon999 by demon999,crackmes.de,Windows,x86,.NET,1.0,False,,keygen_algorithmic,full,safe,name+serial,False,,,,,,,,high
68000ba48f555589f3530c68,https://crackmes.one/crackme/68000ba48f555589f3530c68,Idk if it's Hard,fuxy,Windows,x86-64,C/C++,3.5,True,,n_a,,,,,,,,,,,,low
5ab77f6433c5d40ad448cb20,https://crackmes.one/crackme/5ab77f6433c5d40ad448cb20,crackme by outcast3k,crackmes.de,Unspecified/other,x86,Unspecified/other,6.0,False,,keygen_algorithmic,partial,safe,name+serial,False,Anti-debugging; Packer,Debugger/tool window detection,PKLite,,,,,high
5ab77f6633c5d40ad448cc31,https://crackmes.one/crackme/5ab77f6633c5d40ad448cc31,happy20041 by bytedevil,crackmes.de,Unspecified/other,x86,Unspecified/other,1.0,False,,any_input_matches_pattern,,,,,,,,,,,,high
5b135f4033c5d41557b02271,https://crackmes.one/crackme/5b135f4033c5d41557b02271,Bakunawa,frank2,Windows,x86,C/C++,3.0,False,,keygen_algorithmic,full,safe,name+serial,True,Anti-debugging; Code virtualization / VM; Self-modifying / runtime decrypt,IsDebuggerPresent,,,,,,high
5d7c66d833c5d46f00e2c45b,https://crackmes.one/crackme/5d7c66d833c5d46f00e2c45b,Yet Another Keygenme/Crackme,BinaryNewbie,Unix/linux etc.,x86-64,C/C++,3.0,False,,keygen_algorithmic,full,safe,name+serial,False,Anti-disassembly,,,,Malformed PE / bad bytes (UD2),,,high
68555a132b84be7ea7743a70,https://crackmes.one/crackme/68555a132b84be7ea7743a70,Impossible(ish) CrackMe challenge,hmx78912,Windows,x86-64,C/C++,3.5,True,crackme,n_a,,,,,Anti-debugging; Code virtualization / VM,,,,,,,high
6948fd2a0c16072f40f5a2e3,https://crackmes.one/crackme/6948fd2a0c16072f40f5a2e3,Crackme EASY,vos9,Windows,x86-64,C/C++,3.3333333333333335,False,,patch_or_enable_me,,,,,Anti-debugging; Anti-tamper / integrity; Control-flow obfuscation,CheckRemoteDebuggerPresent; Exception-based (SEH/VEH/INT2D); Hardware breakpoints (DRx); IsDebuggerPresent; PEB BeingDebugged / NtGlobalFlag; Parent-process check; Timing (rdtsc/GetTickCount),,Exception / interrupt-based,,,,high
698bc38efb46458f1ef6cf0e,https://crackmes.one/crackme/698bc38efb46458f1ef6cf0e,Impossible PatchingMe V2,miarey,Windows,x86-64,C/C++,5.5,True,,n_a,,,,,Code virtualization / VM; Crypto / hash algorithm; Encoding (base64/hex); String / data encryption,,,,,Base64,Base64,high
5ffd8ead33c5d42c3d016671,https://crackmes.one/crackme/5ffd8ead33c5d42c3d016671,Advanced crackme,pranav,Unix/linux etc.,x86,C/C++,3.2,False,,keygen_algorithmic,,,,,Anti-debugging,,,,,,,high
5ab77f6633c5d40ad448cbdd,https://crackmes.one/crackme/5ab77f6633c5d40ad448cbdd,vb6_crackme_1b by bjanes,crackmes.de,Unspecified/other,x86,(Visual) Basic,1.0,False,,keygen_algorithmic,,,,,,,,,,,,high
5ab77f5d33c5d40ad448c68a,https://crackmes.one/crackme/5ab77f5d33c5d40ad448c68a,the_secret_of_the_invisible_lookup_table by warrantyvoider,crackmes.de,Windows 2000/XP only,x86,C/C++,5.0,False,,keygen_algorithmic,none,safe,name+serial,False,Control-flow obfuscation; Custom / generic obfuscation,,,,,,,high
5ab77f5f33c5d40ad448c82a,https://crackmes.one/crackme/5ab77f5f33c5d40ad448c82a,crackme_1 by f0dder,crackmes.de,Unspecified/other,x86,Unspecified/other,4.0,True,9558295373,n_a,,,,,,,,,,,,high
5ab77f5433c5d40ad448c1c6,https://crackmes.one/crackme/5ab77f5433c5d40ad448c1c6,ap0x_crackme_2 by ap0x,crackmes.de,Unspecified/other,x86,(Visual) Basic,4.0,False,,keygen_algorithmic,,,,,Anti-debugging,Timing (rdtsc/GetTickCount),,,,,,high
5ab77f5733c5d40ad448c34f,https://crackmes.one/crackme/5ab77f5733c5d40ad448c34f,phox_crackmes by phox,crackmes.de,Unspecified/other,x86,Unspecified/other,3.0,False,,multiple_valid_answers,partial,safe,name+serial,True,,,,,,,,high
68b6a36b8fac2855fe6fba66,https://crackmes.one/crackme/68b6a36b8fac2855fe6fba66,nuclearshit v2,j2cks1337,Windows,x86-64,C/C++,3.3333333333333335,False,,multiple_valid_answers,,,,,,,,,,,,medium
613cdf8c33c5d4649c52b9d7,https://crackmes.one/crackme/613cdf8c33c5d4649c52b9d7,user-pass.,bobby77,Windows,x86,.NET,3.7142857142857144,True,insanityLOL:9JndYD6daPASSWORD,n_a,,,,,Custom / generic obfuscation; Packer; String / data encryption,,ConfuserEx,,,,,high
5e0618c633c5d419aa013483,https://crackmes.one/crackme/5e0618c633c5d419aa013483,EXTORY,EXTORY,Windows,x86-64,C/C++,3.0,True,5AquUR%mH4tE=Yn9,n_a,,,,,Anti-VM / sandbox; Anti-debugging; Code virtualization / VM,IsDebuggerPresent,,,,,,high
5ab77f6533c5d40ad448cb7f,https://crackmes.one/crackme/5ab77f6533c5d40ad448cb7f,nicefahrrad_uncrackableme_onlineserial by nicefahrrad,crackmes.de,Windows,x86,.NET,2.0,False,,other,,,,,Anti-debugging,Debugger/tool window detection; IsDebuggerPresent,,,,,,high
69b4768cf2d49d8512f649ff,https://crackmes.one/crackme/69b4768cf2d49d8512f649ff,Willy Wonka's Chocolate Factory,CrackNotMe,Windows,x86-64,C/C++,2.8,False,,keygen_algorithmic,full,safe,name+serial,True,Anti-debugging,IsDebuggerPresent; PEB BeingDebugged / NtGlobalFlag; Timing (rdtsc/GetTickCount),,,,,,high
